Property_ID,City,Locality,Property_Type,Bedrooms,Bathrooms,Area_sqft,Price,Property_Age,Furnishing,Parking,Sale_Status,Sale_Date,Price_per_sqft,Property_Age_Group
P110817,Bangalore,East,Studio,1,3,2228,22310603.0,13,Furnished,Yes,Sold,2021-01-31,10013.735637342908,11-20 Years
P110818,Kolkata,East,Apartment,4,2,1090,39512822.0,2,Unfurnished,No,Available,,36250.29541284404,0-5 Years
P110819,Hyderabad,South,Builder Floor,2,2,3242,28293780.0,13,Furnished,No,Available,,8727.260950030844,11-20 Years
P110820,Hyderabad,North,Apartment,3,2,2041,26191285.0,10,Semi-Furnished,No,Sold,2023-10-18,12832.574718275355,6-10 Years
P110821,Pune,North,Studio,1,3,2260,14764597.0,10,Semi-Furnished,Yes,Available,,6533.007522123894,6-10 Years
P110822,Pune,Central,Villa,1,2,3338,34062931.0,20,Semi-Furnished,Yes,Sold,2023-11-15,10204.592869982025,11-20 Years
P110823,Chennai,Central,Apartment,4,1,1654,44706354.2264,10,Furnished,Yes,Available,,27029.234719709795,6-10 Years
P110824,Mumbai,West,Apartment,4,4,1824,39266586.0,3,Furnished,No,Sold,2021-10-04,21527.73355263158,0-5 Years
P110825,Mumbai,North,Studio,1,4,3174,6483564.0,4,Furnished,No,Available,,2042.710775047259,0-5 Years
P110826,Delhi,Central,Builder Floor,1,1,1184,34043382.0,5,Unknown,Yes,Available,,28752.85641891892,0-5 Years
P110827,Delhi,West,Apartment,1,2,1016,37674362.0,21,Furnished,Yes,Sold,2023-12-13,37081.06496062992,20+ Years
P110828,Hyderabad,East,Villa,5,4,1285,13021360.0,13,Unknown,No,Sold,2022-08-08,10133.354085603112,11-20 Years
P110829,Hyderabad,Central,Studio,1,3,2470,5655932.0,6,Semi-Furnished,Yes,Available,,2289.851012145749,6-10 Years
P110830,Bangalore,West,Builder Floor,3,4,3254,37160811.0,5,Furnished,Yes,Sold,2024-06-20,11420.040258143823,0-5 Years
P110831,Bangalore,North,Apartment,3,4,560,27786309.0,13,Furnished,No,Available,,49618.40892857143,11-20 Years
P110832,Mumbai,East,Apartment,2,4,1617,27133715.0,21,Unfurnished,Yes,Available,,16780.281385281385,20+ Years
P110833,Delhi,Central,Studio,4,2,2713,21405463.0,15,Semi-Furnished,Yes,Available,,7889.960560265389,11-20 Years
P110834,Mumbai,North,Builder Floor,2,1,482,14056942.0,3,Unfurnished,Yes,Available,,29163.780082987552,0-5 Years
P110835,Mumbai,East,Builder Floor,1,4,567,8839383.0,17,Furnished,Yes,Sold,2022-05-25,15589.74074074074,11-20 Years
P110836,Delhi,South,Studio,4,3,3102,35524026.0,6,Furnished,Yes,Available,,11451.974854932301,6-10 Years
P110837,Kolkata,North,Apartment,1,4,3002,31784967.0,22,Unfurnished,Yes,Sold,2023-05-21,10587.930379746835,20+ Years
P110838,Bangalore,South,Apartment,4,2,743,15869942.0,18,Semi-Furnished,Yes,Sold,2021-01-30,21359.27590847914,11-20 Years
P110839,Chennai,Central,Builder Floor,5,2,411,23411869.0,13,Furnished,Yes,Sold,2024-09-06,56963.18491484185,11-20 Years
P110840,Chennai,West,Builder Floor,5,3,1953,9117573.0,14,Unfurnished,No,Sold,2023-12-05,4668.496159754224,11-20 Years
P110841,Chennai,Central,Villa,5,4,849,30592638.0,20,Semi-Furnished,No,Sold,2024-02-13,36033.731448763254,11-20 Years
P110842,Delhi,North,Villa,2,4,973,11978027.0,5,Furnished,Yes,Available,,12310.408016443987,0-5 Years
P110843,Pune,South,Villa,4,3,2124,31897170.0,9,Unfurnished,Yes,Sold,2022-12-22,15017.5,6-10 Years
P110844,Pune,South,Builder Floor,2,1,3038,41776633.0,24,Unfurnished,Yes,Sold,2022-12-18,13751.360434496379,20+ Years
P110845,Pune,East,Builder Floor,4,2,2937,31318105.0,2,Semi-Furnished,No,Available,,10663.297582567246,0-5 Years
P110846,Hyderabad,Central,Builder Floor,1,1,1590,3229732.0,12,Furnished,Yes,Available,,2031.2779874213836,11-20 Years
P110847,Bangalore,Central,Apartment,5,1,3109,40235802.0,18,Semi-Furnished,No,Sold,2023-03-11,12941.718237375362,11-20 Years
P110848,Bangalore,North,Studio,5,4,864,13646146.0,20,Semi-Furnished,Yes,Sold,2021-02-26,15794.150462962964,11-20 Years
P110849,Kolkata,South,Builder Floor,4,3,3357,34609796.0,17,Furnished,Yes,Sold,2023-07-11,10309.73964849568,11-20 Years
P110850,Kolkata,North,Apartment,2,2,2158,37263678.0,2,Furnished,Yes,Sold,2021-03-11,17267.691380908247,0-5 Years
P110851,Hyderabad,North,Builder Floor,2,1,3064,15843768.0,21,Semi-Furnished,Yes,Sold,2024-01-05,5170.942558746737,20+ Years
P110852,Mumbai,South,Studio,3,1,2189,40587207.0,2,Semi-Furnished,No,Sold,2023-06-23,18541.43764275925,0-5 Years
P110853,Kolkata,North,Builder Floor,5,4,406,23458200.0,16,Furnished,Yes,Sold,2021-12-15,57778.817733990145,11-20 Years
P110854,Chennai,South,Apartment,5,4,3454,27378540.0,22,Unfurnished,Yes,Available,,7926.6184134337,20+ Years
P110855,Pune,North,Builder Floor,2,4,3634,39154626.0,6,Unfurnished,Yes,Sold,2024-02-07,10774.525591634563,6-10 Years
P110856,Chennai,West,Builder Floor,5,3,3249,9593930.0,1,Furnished,No,Sold,2022-02-01,2952.8870421668207,0-5 Years
P110857,Pune,North,Builder Floor,2,2,1618,44706354.2264,4,Unfurnished,No,Available,,27630.626839555007,0-5 Years
P110858,Chennai,North,Villa,3,2,718,38750000.0,8,Unfurnished,No,Sold,2022-01-08,53969.35933147632,6-10 Years
P110859,Mumbai,West,Builder Floor,4,4,2577,19592590.0,2,Semi-Furnished,No,Sold,2021-05-16,7602.867675591773,0-5 Years
P110860,Chennai,Central,Apartment,4,1,2556,28962970.0,7,Semi-Furnished,Yes,Available,,11331.365414710484,6-10 Years
P110861,Chennai,South,Apartment,3,4,2666,17733790.0,3,Semi-Furnished,No,Sold,2022-02-14,6651.834208552138,0-5 Years
P110862,Delhi,East,Apartment,5,4,2953,4881265.0,2,Unfurnished,Yes,Sold,2021-10-16,1652.9850998984084,0-5 Years
P110863,Chennai,West,Builder Floor,1,3,828,22866447.0,17,Semi-Furnished,Yes,Sold,2023-08-30,27616.481884057972,11-20 Years
P110864,Delhi,Central,Studio,5,4,2254,8488119.0,14,Unfurnished,Yes,Available,,3765.8025732031942,11-20 Years
P110865,Bangalore,North,Apartment,2,2,3089,21536875.0,24,Unknown,Yes,Available,,6972.118808675947,20+ Years
P110866,Hyderabad,Central,Villa,1,4,643,6022340.0,10,Semi-Furnished,No,Available,,9366.003110419906,6-10 Years
P110867,Chennai,West,Studio,3,2,2885,7896952.0,4,Furnished,No,Available,,2737.245060658579,0-5 Years
P110868,Bangalore,North,Apartment,4,1,706,38188306.0,24,Unfurnished,Yes,Sold,2023-01-11,54091.084985835696,20+ Years
P110869,Kolkata,Central,Builder Floor,4,2,2232,20219293.0,15,Unfurnished,No,Sold,2024-03-08,9058.823028673834,11-20 Years
P110870,Kolkata,East,Villa,5,2,1300,32897419.0,23,Furnished,No,Available,,25305.706923076923,20+ Years
P110871,Delhi,South,Apartment,4,4,2020,38430980.0,18,Semi-Furnished,No,Available,,19025.237623762376,11-20 Years
P110872,Chennai,South,Villa,5,2,3726,13002807.0,3,Unknown,No,Sold,2022-10-10,3489.7495974235103,0-5 Years
P110873,Chennai,West,Studio,2,2,3798,25067878.0,21,Furnished,Yes,Sold,2023-04-22,6600.28383359663,20+ Years
P110874,Mumbai,North,Apartment,2,1,2856,9572961.0,10,Furnished,No,Sold,2023-12-30,3351.877100840336,6-10 Years
P110875,Bangalore,North,Builder Floor,3,2,1148,28244093.0,11,Furnished,No,Sold,2022-01-19,24602.868466898955,11-20 Years
P110876,Pune,South,Villa,2,2,2448,43481803.0,4,Semi-Furnished,No,Sold,2021-05-04,17762.174428104576,0-5 Years
P110877,Pune,Central,Apartment,5,4,1176,35158916.0,9,Furnished,No,Sold,2024-09-06,29897.037414965987,6-10 Years
P110878,Mumbai,North,Studio,4,3,593,30476452.0,9,Semi-Furnished,No,Sold,2024-02-21,51393.67959527825,6-10 Years
P110879,Delhi,East,Studio,2,4,3410,26312719.0,18,Furnished,Yes,Available,,7716.339882697947,11-20 Years
P110880,Pune,East,Apartment,2,1,3835,9108488.0,4,Unfurnished,No,Sold,2023-08-21,2375.0946544980443,0-5 Years
P110881,Pune,North,Studio,5,4,2292,14705056.0,4,Unfurnished,Yes,Sold,2023-09-01,6415.818499127399,0-5 Years
P110882,Kolkata,North,Villa,2,2,2569,5667172.0,24,Furnished,No,Available,,2205.983651226158,20+ Years
P110883,Kolkata,South,Villa,4,3,2811,14005344.0,3,Unfurnished,Yes,Available,,4982.335112059765,0-5 Years
P110884,Hyderabad,West,Villa,4,4,1427,28875968.0,23,Semi-Furnished,No,Available,,20235.436580238264,20+ Years
P110885,Bangalore,South,Villa,4,4,548,21120356.0,3,Furnished,No,Available,,38540.79562043796,0-5 Years
P110886,Delhi,West,Studio,4,1,3532,22578708.0,1,Unfurnished,Yes,Available,,6392.61268403171,0-5 Years
P110887,Chennai,East,Apartment,1,2,3241,41975147.0,2,Furnished,Yes,Available,,12951.294970688059,0-5 Years
P110888,Bangalore,West,Studio,4,4,1540,11601830.0,3,Unfurnished,Yes,Available,,7533.6558441558445,0-5 Years
P110889,Delhi,South,Studio,1,4,3293,44094258.0,7,Semi-Furnished,No,Sold,2021-09-18,13390.300030367445,6-10 Years
P110890,Pune,North,Apartment,4,3,637,35348869.0,8,Furnished,No,Sold,2024-08-25,55492.72998430141,6-10 Years
P110891,Hyderabad,West,Apartment,4,1,1561,30658754.0,21,Unfurnished,No,Sold,2022-03-01,19640.45739910314,20+ Years
P110892,Bangalore,South,Builder Floor,5,2,1129,31526575.0,7,Furnished,Yes,Available,,27924.33569530558,6-10 Years
P110893,Pune,East,Villa,4,4,857,30164783.0,11,Unfurnished,Yes,Sold,2021-08-26,35198.11318553092,11-20 Years
P110894,Delhi,West,Apartment,2,3,2932,21140305.0,9,Furnished,Yes,Available,,7210.199522510232,6-10 Years
P110895,Bangalore,East,Studio,4,4,2442,10706387.0,4,Semi-Furnished,Yes,Sold,2021-07-22,4384.26986076986,0-5 Years
P110896,Chennai,East,Villa,3,4,3553,26029084.0,4,Semi-Furnished,Yes,Available,,7325.945398254996,0-5 Years
P110897,Bangalore,Central,Villa,5,1,2154,6601443.0,23,Unfurnished,No,Sold,2021-11-20,3064.736768802228,20+ Years
P110898,Pune,West,Studio,5,3,3296,34581391.0,14,Semi-Furnished,Yes,Sold,2021-10-06,10491.92688106796,11-20 Years
P110899,Bangalore,South,Apartment,4,3,1113,14591683.0,19,Semi-Furnished,No,Sold,2021-01-26,13110.227313566937,11-20 Years
P110900,Chennai,West,Villa,3,2,2010,44153655.0,2,Semi-Furnished,Yes,Sold,2023-03-27,21966.992537313432,0-5 Years
P110901,Hyderabad,West,Villa,4,4,3518,3429133.0,1,Furnished,Yes,Sold,2022-12-01,974.7393405343945,0-5 Years
P110902,Hyderabad,East,Villa,2,3,743,7306448.0,14,Furnished,Yes,Sold,2023-02-04,9833.711978465679,11-20 Years
P110903,Pune,East,Villa,5,4,1762,12832120.0,12,Unfurnished,No,Available,,7282.7014755959135,11-20 Years
P110904,Delhi,East,Villa,5,4,2683,27627248.0,23,Semi-Furnished,No,Sold,2022-12-28,10297.147968691763,20+ Years
P110905,Pune,East,Studio,3,2,1887,40413996.0,11,Semi-Furnished,No,Available,,21417.06200317965,11-20 Years
P110906,Hyderabad,South,Apartment,1,2,1062,29819039.0,13,Unfurnished,Yes,Available,,28078.191148775895,11-20 Years
P110907,Mumbai,North,Apartment,3,3,2823,7777652.0,11,Unfurnished,No,Sold,2023-06-04,2755.101664895501,11-20 Years
P110908,Mumbai,Central,Villa,2,4,3594,44706354.2264,14,Furnished,No,Available,,12439.163669003896,11-20 Years
P110909,Bangalore,East,Villa,3,3,3419,17101404.0,20,Semi-Furnished,Yes,Sold,2024-04-11,5001.873062298918,11-20 Years
P110910,Chennai,East,Villa,1,4,645,42979383.0,21,Semi-Furnished,Yes,Sold,2024-09-21,66634.7023255814,20+ Years
P110911,Kolkata,Central,Studio,2,3,1677,15444296.0,24,Semi-Furnished,Yes,Sold,2022-09-17,9209.478831246273,20+ Years
P110912,Kolkata,East,Studio,2,3,3013,7844633.0,12,Unknown,No,Sold,2021-09-24,2603.5954198473282,11-20 Years
P110913,Kolkata,North,Builder Floor,1,4,3146,18377556.0,2,Furnished,Yes,Available,,5841.562619198983,0-5 Years
P110914,Bangalore,West,Villa,4,1,3362,27327168.0,14,Furnished,No,Sold,2024-05-31,8128.2474717430105,11-20 Years
P110915,Mumbai,Central,Builder Floor,3,2,2728,28656739.0,19,Unknown,No,Sold,2024-05-24,10504.669721407625,11-20 Years
P110916,Hyderabad,South,Builder Floor,2,4,2514,28353733.0,17,Unfurnished,No,Available,,11278.334526650755,11-20 Years
P110917,Bangalore,Central,Builder Floor,3,3,1956,3735844.0,5,Furnished,Yes,Sold,2024-12-04,1909.9406952965235,0-5 Years
P110918,Kolkata,North,Apartment,1,1,1957,9368068.0,14,Semi-Furnished,No,Available,,4786.953500255493,11-20 Years
P110919,Kolkata,South,Builder Floor,5,3,2622,30234196.0,24,Furnished,Yes,Available,,11530.967200610221,20+ Years
P110920,Pune,West,Villa,1,1,1614,41074599.0,11,Unfurnished,No,Sold,2021-03-20,25448.946096654276,11-20 Years
P110921,Kolkata,East,Studio,3,4,2732,5379987.0,1,Semi-Furnished,No,Sold,2023-07-30,1969.2485358711567,0-5 Years
P110922,Chennai,Central,Villa,2,2,704,42320681.0,4,Furnished,No,Sold,2021-09-03,60114.603693181816,0-5 Years
P110923,Kolkata,South,Studio,3,3,3322,4889537.0,16,Semi-Furnished,No,Sold,2023-01-19,1471.8654425045154,11-20 Years
P110924,Pune,Central,Apartment,5,1,1192,31598896.0,12,Unfurnished,No,Sold,2024-01-30,26509.140939597317,11-20 Years
P110925,Kolkata,West,Apartment,2,1,806,8338755.0,12,Unfurnished,Yes,Available,,10345.84987593052,11-20 Years
P110926,Chennai,Central,Villa,5,2,731,22901785.0,3,Unfurnished,Yes,Available,,31329.39124487004,0-5 Years
P110927,Hyderabad,South,Apartment,4,3,2752,13815243.0,15,Unfurnished,No,Sold,2024-09-09,5020.073764534884,11-20 Years
P110928,Bangalore,North,Studio,1,4,2437,24398738.0,7,Semi-Furnished,Yes,Sold,2021-09-19,10011.792367665163,6-10 Years
P110929,Chennai,South,Apartment,4,4,3366,21691064.0,2,Furnished,No,Available,,6444.166369578134,0-5 Years
P110930,Pune,Central,Builder Floor,3,3,2196,41495314.0,19,Unfurnished,Yes,Sold,2023-11-12,18895.86247723133,11-20 Years
P110931,Bangalore,West,Builder Floor,4,2,3116,32531218.0,1,Semi-Furnished,No,Sold,2023-01-05,10440.057124518613,0-5 Years
P110932,Bangalore,East,Apartment,1,2,3220,18287033.0,24,Unfurnished,No,Available,,5679.202795031056,20+ Years
P110933,Pune,East,Villa,2,2,950,13264924.0,20,Unfurnished,Yes,Available,,13963.077894736842,11-20 Years
P110934,Mumbai,West,Builder Floor,5,1,3442,28786662.0,2,Semi-Furnished,No,Sold,2021-07-14,8363.353282975015,0-5 Years
P110935,Kolkata,Central,Studio,2,1,1760,21349804.0,10,Semi-Furnished,Yes,Sold,2021-01-20,12130.570454545454,6-10 Years
P110936,Chennai,West,Villa,4,2,1453,11345787.0,10,Semi-Furnished,Yes,Available,,7808.525120440468,6-10 Years
P110937,Pune,Central,Apartment,3,3,839,40051809.0,9,Unfurnished,Yes,Sold,2023-01-22,47737.555423122765,6-10 Years
P110938,Hyderabad,South,Villa,4,4,657,34480634.0,22,Unfurnished,No,Available,,52481.93911719939,20+ Years
P110939,Delhi,North,Villa,1,1,1182,27019839.0,10,Furnished,No,Sold,2023-01-05,22859.42385786802,6-10 Years
P110940,Pune,Central,Villa,1,2,3010,14779655.0,16,Unfurnished,Yes,Sold,2022-10-02,4910.18438538206,11-20 Years
P110941,Kolkata,East,Villa,3,1,2214,23752287.0,24,Furnished,No,Sold,2023-07-29,10728.223577235773,20+ Years
P110942,Kolkata,East,Apartment,2,1,633,39052251.0,6,Unfurnished,No,Sold,2021-07-30,61693.919431279624,6-10 Years
P110943,Bangalore,North,Apartment,1,2,2473,30553243.0,0,Furnished,Yes,Sold,2024-02-10,12354.728265264861,0-5 Years
P110944,Bangalore,Central,Builder Floor,1,3,2970,41797053.0,19,Furnished,No,Sold,2022-06-21,14073.081818181818,11-20 Years
P110945,Pune,North,Builder Floor,3,4,2831,36754591.0,14,Furnished,No,Sold,2023-01-05,12982.900388555281,11-20 Years
P110946,Delhi,South,Studio,2,3,792,9272979.0,6,Semi-Furnished,No,Sold,2022-12-23,11708.306818181818,6-10 Years
P110947,Pune,North,Studio,4,1,861,23268526.0,3,Semi-Furnished,Yes,Sold,2022-02-03,27025.001161440185,0-5 Years
P110948,Delhi,South,Builder Floor,5,3,2151,39132148.0,22,Furnished,No,Sold,2023-02-01,18192.53742445374,20+ Years
P110949,Delhi,East,Builder Floor,3,3,1238,8000570.0,2,Semi-Furnished,No,Available,,6462.495961227787,0-5 Years
P110950,Kolkata,South,Villa,2,4,3609,22731449.0,19,Unfurnished,No,Sold,2024-02-05,6298.545026323081,11-20 Years
P110951,Kolkata,Central,Builder Floor,5,2,3184,22041546.0,2,Semi-Furnished,Yes,Sold,2022-04-30,6922.596105527638,0-5 Years
P110952,Kolkata,Central,Studio,3,2,509,37367726.0,19,Semi-Furnished,No,Sold,2024-09-20,73414.0,11-20 Years
P110953,Hyderabad,Central,Builder Floor,4,2,1898,28770645.0,9,Unfurnished,No,Sold,2022-06-06,15158.400948366701,6-10 Years
P110954,Kolkata,Central,Villa,4,3,1751,3385028.0,2,Unfurnished,Yes,Sold,2023-08-21,1933.197030268418,0-5 Years
P110955,Chennai,West,Studio,2,3,605,7397373.0,4,Furnished,Yes,Sold,2023-01-13,12227.062809917355,0-5 Years
P110956,Bangalore,South,Apartment,2,4,1494,44022110.0,19,Semi-Furnished,Yes,Available,,29465.937081659973,11-20 Years
P110957,Bangalore,Central,Builder Floor,4,2,609,7628526.0,18,Unfurnished,No,Available,,12526.31527093596,11-20 Years
P110958,Delhi,North,Apartment,4,4,584,3734500.0,20,Unknown,Yes,Sold,2021-12-12,6394.691780821918,11-20 Years
P110959,Bangalore,North,Studio,3,4,3049,8893486.0,9,Unknown,No,Sold,2023-01-05,2916.853394555592,6-10 Years
P110960,Mumbai,West,Builder Floor,2,3,3206,19376857.0,8,Unknown,Yes,Sold,2023-01-05,6043.935433562071,6-10 Years
P110961,Delhi,South,Apartment,5,2,1806,29140970.0,10,Furnished,No,Available,,16135.642303433002,6-10 Years
P110962,Bangalore,South,Builder Floor,4,1,3192,20591717.0,0,Semi-Furnished,No,Sold,2021-02-01,6451.039160401003,0-5 Years
P110963,Mumbai,South,Apartment,5,1,1290,11288068.0,19,Unfurnished,No,Sold,2022-09-07,8750.44031007752,11-20 Years
P110964,Hyderabad,West,Apartment,2,3,798,16840317.0,12,Semi-Furnished,No,Sold,2024-08-08,21103.154135338347,11-20 Years
P110965,Bangalore,South,Studio,2,3,2992,16926269.0,22,Furnished,No,Sold,2022-11-26,5657.175467914439,20+ Years
P110966,Mumbai,South,Builder Floor,1,3,3354,28638808.0,3,Semi-Furnished,No,Sold,2023-04-18,8538.70244484198,0-5 Years
P110967,Pune,Central,Apartment,4,3,2082,20778464.0,23,Semi-Furnished,Yes,Available,,9980.04995196926,20+ Years
P110968,Chennai,South,Builder Floor,2,1,3129,30181811.0,22,Semi-Furnished,No,Available,,9645.832853946948,20+ Years
P110969,Pune,Central,Builder Floor,2,2,1377,43723007.0,20,Unfurnished,Yes,Sold,2021-05-26,31752.365286855482,11-20 Years
P110970,Mumbai,Central,Villa,4,4,713,42771078.0,9,Unfurnished,Yes,Sold,2022-10-31,59987.48667601683,6-10 Years
P110971,Delhi,South,Studio,1,1,627,6718543.0,3,Unfurnished,Yes,Sold,2024-08-11,10715.379585326953,0-5 Years
P110972,Kolkata,North,Builder Floor,1,2,3105,38452411.0,7,Unfurnished,Yes,Sold,2023-10-08,12384.029307568439,6-10 Years
P110973,Kolkata,East,Builder Floor,1,3,1569,40977722.0,16,Furnished,No,Sold,2023-10-02,26117.094964945827,11-20 Years
P110974,Kolkata,North,Builder Floor,1,4,3493,19718099.0,1,Unfurnished,Yes,Available,,5645.032636701975,0-5 Years
P110975,Delhi,South,Studio,3,2,3139,25217237.0,20,Unfurnished,Yes,Sold,2021-10-31,8033.525645109908,11-20 Years
P110976,Bangalore,South,Studio,4,2,2747,9813449.0,6,Furnished,No,Available,,3572.4240990171097,6-10 Years
P110977,Kolkata,North,Builder Floor,4,4,1326,16682631.0,24,Unfurnished,No,Available,,12581.169683257918,20+ Years
P110978,Pune,South,Studio,4,2,3736,5308278.0,2,Unfurnished,Yes,Sold,2022-03-07,1420.8452890792291,0-5 Years
P110979,Delhi,Central,Villa,1,2,3521,42191391.0,20,Unfurnished,Yes,Available,,11982.786424311274,11-20 Years
P110980,Delhi,West,Studio,1,4,3189,32610395.0,10,Semi-Furnished,No,Sold,2023-01-28,10225.899968642208,6-10 Years
P110981,Kolkata,South,Villa,2,4,3846,33520968.0,17,Furnished,Yes,Sold,2024-07-02,8715.800312012481,11-20 Years
P110982,Pune,South,Villa,3,1,2508,33172190.0,5,Unknown,No,Available,,13226.551036682615,0-5 Years
P110983,Hyderabad,North,Villa,4,3,3490,16826262.0,21,Furnished,No,Sold,2022-09-27,4821.278510028654,20+ Years
P110984,Delhi,Central,Apartment,3,3,2755,10539666.0,19,Unfurnished,Yes,Sold,2021-04-15,3825.650090744102,11-20 Years
P110985,Kolkata,North,Studio,4,2,2246,36057119.0,13,Semi-Furnished,Yes,Sold,2023-02-15,16053.926536064115,11-20 Years
P110986,Chennai,North,Builder Floor,1,3,936,24387081.0,12,Unfurnished,Yes,Available,,26054.57371794872,11-20 Years
P110987,Mumbai,South,Villa,1,1,3678,9630611.0,1,Unknown,Yes,Available,,2618.436922240348,0-5 Years
P110988,Bangalore,Central,Builder Floor,4,2,3796,16845688.0,15,Semi-Furnished,No,Sold,2021-10-01,4437.747102212856,11-20 Years
P110989,Delhi,South,Villa,5,3,474,22541162.0,23,Semi-Furnished,No,Available,,47555.194092827005,20+ Years
P110990,Chennai,South,Builder Floor,1,3,2076,8755111.0,7,Furnished,No,Available,,4217.29816955684,6-10 Years
P110991,Chennai,South,Apartment,2,2,1841,19860233.0,14,Furnished,No,Sold,2021-07-10,10787.741988049973,11-20 Years
P110992,Delhi,South,Villa,1,4,3799,29329340.0,12,Unknown,No,Sold,2021-02-19,7720.279020794946,11-20 Years
P110993,Hyderabad,West,Apartment,2,1,3752,26309192.0,0,Unknown,Yes,Sold,2023-01-05,7012.044776119403,0-5 Years
P110994,Mumbai,East,Apartment,3,2,2026,23770089.0,1,Semi-Furnished,Yes,Sold,2023-06-16,11732.521717670286,0-5 Years
P110995,Bangalore,Central,Studio,1,2,3546,33665801.0,3,Unfurnished,Yes,Sold,2023-06-18,9494.021714608009,0-5 Years
P110996,Delhi,West,Builder Floor,1,3,1999,18157156.0,12,Furnished,No,Available,,9083.11955977989,11-20 Years
P110997,Bangalore,East,Villa,3,4,3041,43585956.0,11,Semi-Furnished,Yes,Sold,2023-09-13,14332.77079907925,11-20 Years
P110998,Pune,East,Apartment,2,3,1008,37663123.0,11,Semi-Furnished,No,Available,,37364.20932539683,11-20 Years
P110999,Chennai,East,Builder Floor,5,2,1011,21743379.0,0,Semi-Furnished,Yes,Sold,2021-06-04,21506.80415430267,0-5 Years
P111000,Chennai,West,Studio,2,2,1420,22751623.0,5,Unfurnished,No,Sold,2021-01-15,16022.269718309859,0-5 Years
